sequence[0],sequence[1],sequence[2],sequence[3],sequence[4],key,timestamp,eventType,cursorPosition,inputValue
1,5,9,7,1,9,1731188826148.7998,keydown,2,15
1,5,9,7,1,7,1731188826836.7,keydown,3,159
1,5,9,7,1,1,1731188827116.7,keydown,4,1597
1,5,9,7,1,Enter,1731188827309.0999,keydown,5,15971
4,1,6,4,0,1,1731188828532.5999,keydown,1,4
4,1,6,4,0,6,1731188828772.5999,keydown,2,41
4,1,6,4,0,4,1731188829340.5999,keydown,3,416
4,1,6,4,0,0,1731188829604.5999,keydown,4,4164
4,1,6,4,0,Enter,1731188829804.5999,keydown,5,41640
4,3,6,0,9,3,1731188831020.7,keydown,1,4
4,3,6,0,9,6,1731188831292.7,keydown,2,43
4,3,6,0,9,0,1731188832060.5,keydown,3,436
4,3,6,0,9,9,1731188832332.5999,keydown,4,4360
4,3,6,0,9,Enter,1731188832572.4,keydown,5,43609
5,7,8,8,8,7,1731188833932.5,keydown,1,5
5,7,8,8,8,8,1731188834132.4,keydown,2,57
5,7,8,8,8,8,1731188834796.2998,keydown,3,578
5,7,8,8,8,8,1731188834956.5,keydown,4,5788
5,7,8,8,8,Enter,1731188835268.5,keydown,5,57888
9,2,8,6,0,2,1731188836500.2998,keydown,1,9
9,2,8,6,0,8,1731188836764.5,keydown,2,92
9,2,8,6,0,6,1731188837204.4,keydown,3,928
9,2,8,6,0,0,1731188837436.4,keydown,4,9286
9,2,8,6,0,Enter,1731188837604.2,keydown,5,92860
2,3,0,3,7,3,1731188838724.4,keydown,1,2
2,3,0,3,7,0,1731188838988.2,keydown,2,23
2,3,0,3,7,3,1731188839396.2,keydown,3,230
2,3,0,3,7,7,1731188839692.2998,keydown,4,2303
2,3,0,3,7,Enter,1731188839980.0999,keydown,5,23037
8,7,5,6,0,7,1731188841404.4,keydown,1,8
8,7,5,6,0,5,1731188841604.2998,keydown,2,87
8,7,5,6,0,6,1731188842260.2998,keydown,3,875
8,7,5,6,0,0,1731188842516.2998,keydown,4,8756
8,7,5,6,0,Enter,1731188842668.4,keydown,5,87560
6,5,1,5,8,5,1731188844092.2,keydown,1,6
6,5,1,5,8,1,1731188844332.0999,keydown,2,65
6,5,1,5,8,5,1731188844892.4,keydown,3,651
6,5,1,5,8,8,1731188845188.2998,keydown,4,6515
6,5,1,5,8,Enter,1731188845452.2998,keydown,5,65158
6,0,6,7,2,0,1731188846724.0999,keydown,1,6
6,0,6,7,2,6,1731188846964.2,keydown,2,60
6,0,6,7,2,7,1731188847700,keydown,3,606
6,0,6,7,2,2,1731188847988.2,keydown,4,6067
6,0,6,7,2,Enter,1731188848884.2998,keydown,5,60672
0,9,0,2,1,9,1731188850116,keydown,1,0
0,9,0,2,1,0,1731188850404.0999,keydown,2,09
0,9,0,2,1,2,1731188850844,keydown,3,090
0,9,0,2,1,1,1731188851028.2,keydown,4,0902
0,9,0,2,1,Enter,1731188851211.9,keydown,5,09021
4,1,2,0,5,1,1731188852540.2,keydown,1,4
4,1,2,0,5,2,1731188852739.7998,keydown,2,41
4,1,2,0,5,0,1731188853204.2998,keydown,3,412
4,1,2,0,5,5,1731188853444,keydown,4,4120
4,1,2,0,5,Enter,1731188853684,keydown,5,41205
7,9,8,9,1,9,1731188854971.7998,keydown,1,7
7,9,8,9,1,8,1731188855179.7998,keydown,2,79
7,9,8,9,1,9,1731188855795.7998,keydown,3,798
7,9,8,9,1,1,1731188856035.7998,keydown,4,7989
7,9,8,9,1,Enter,1731188856243.7998,keydown,5,79891
8,0,4,9,0,0,1731188857619.7998,keydown,1,8
8,0,4,9,0,4,1731188857867.7998,keydown,2,80
8,0,4,9,0,9,1731188858515.7998,keydown,3,804
8,0,4,9,0,0,1731188858811.7998,keydown,4,8049
8,0,4,9,0,Enter,1731188859051.9,keydown,5,80490
4,2,9,3,4,2,1731188860347.7998,keydown,1,4
4,2,9,3,4,9,1731188860603.7998,keydown,2,42
4,2,9,3,4,3,1731188861379.7998,keydown,3,429
4,2,9,3,4,4,1731188861659.7998,keydown,4,4293
4,2,9,3,4,Enter,1731188861891.5999,keydown,5,42934
6,9,5,7,5,9,1731188863267.7,keydown,1,6
6,9,5,7,5,5,1731188863739.5,keydown,2,69
6,9,5,7,5,7,1731188864731.5999,keydown,3,695
6,9,5,7,5,5,1731188864971.5999,keydown,4,6957
6,9,5,7,5,Enter,1731188865187.5999,keydown,5,69575
4,8,6,7,9,8,1731188867779.5999,keydown,1,4
4,8,6,7,9,6,1731188868323.7998,keydown,2,48
4,8,6,7,9,7,1731188871147.4,keydown,3,486
4,8,6,7,9,9,1731188871299.9,keydown,4,4867
4,8,6,7,9,Enter,1731188871555.2998,keydown,5,48679
7,2,0,2,8,2,1731188872907.2998,keydown,1,7
7,2,0,2,8,0,1731188873115.5,keydown,2,72
7,2,0,2,8,2,1731188873531.4,keydown,3,720
7,2,0,2,8,8,1731188873931.4,keydown,4,7202
7,2,0,2,8,Enter,1731188874163.4,keydown,5,72028
5,8,3,1,9,8,1731188875523.2998,keydown,1,5
5,8,3,1,9,3,1731188875803.2998,keydown,2,58
5,8,3,1,9,1,1731188876579.4,keydown,3,583
5,8,3,1,9,9,1731188876843.2998,keydown,4,5831
5,8,3,1,9,Enter,1731188877075.4,keydown,5,58319
3,7,6,4,3,7,1731188878523.0999,keydown,1,3
3,7,6,4,3,6,1731188878883.2998,keydown,2,37
3,7,6,4,3,4,1731188879819.4,keydown,3,376
3,7,6,4,3,3,1731188880259.2,keydown,4,3764
3,7,6,4,3,Enter,1731188880483.2,keydown,5,37643
2,5,3,2,3,5,1731188881683.2,keydown,1,2
2,5,3,2,3,3,1731188881915.0999,keydown,2,25
2,5,3,2,3,2,1731188882355.2,keydown,3,253
2,5,3,2,3,3,1731188882635.0999,keydown,4,2532
2,5,3,2,3,Enter,1731188882867.2,keydown,5,25323
1,5,1,4,9,5,1731188883923.2998,keydown,1,1
1,5,1,4,9,1,1731188884187.2998,keydown,2,15
1,5,1,4,9,4,1731188884939.0999,keydown,3,151
1,5,1,4,9,9,1731188885195.2998,keydown,4,1514
1,5,1,4,9,Enter,1731188885435.0999,keydown,5,15149
7,3,5,4,1,3,1731188886731.0999,keydown,1,7
7,3,5,4,1,5,1731188886971,keydown,2,73
7,3,5,4,1,4,1731188887707,keydown,3,735
7,3,5,4,1,1,1731188887907,keydown,4,7354
7,3,5,4,1,Enter,1731188888099,keydown,5,73541
4,1,6,4,7,1,1731188889347.2998,keydown,1,4
4,1,6,4,7,6,1731188889579,keydown,2,41
4,1,6,4,7,4,1731188890459.0999,keydown,3,416
4,1,6,4,7,7,1731188890674.9,keydown,4,4164
4,1,6,4,7,Enter,1731188890946.9,keydown,5,41647
1,3,6,8,8,3,1731188892082.9,keydown,1,1
1,3,6,8,8,6,1731188892331,keydown,2,13
1,3,6,8,8,8,1731188892955.0999,keydown,3,136
1,3,6,8,8,8,1731188893098.9,keydown,4,1368
1,3,6,8,8,Enter,1731188893370.7998,keydown,5,13688
8,1,2,7,2,1,1731188894714.9,keydown,1,8
8,1,2,7,2,2,1731188894907,keydown,2,81
8,1,2,7,2,7,1731188895506.7,keydown,3,812
8,1,2,7,2,2,1731188895954.9,keydown,4,8127
8,1,2,7,2,Enter,1731188896138.9,keydown,5,81272
3,5,6,1,4,5,1731188897842.7,keydown,1,3
3,5,6,1,4,6,1731188898098.7,keydown,2,35
3,5,6,1,4,1,1731188898538.7998,keydown,3,356
3,5,6,1,4,4,1731188898746.7,keydown,4,3561
3,5,6,1,4,Enter,1731188898962.7,keydown,5,35614
1,6,1,7,2,6,1731188900114.7,keydown,1,1
1,6,1,7,2,1,1731188900346.5999,keydown,2,16
1,6,1,7,2,7,1731188900850.7998,keydown,3,161
1,6,1,7,2,2,1731188901226.7,keydown,4,1617
1,6,1,7,2,Enter,1731188901427,keydown,5,16172
7,5,9,2,9,5,1731188903066.5999,keydown,1,7
7,5,9,2,9,9,1731188903370.5999,keydown,2,75
7,5,9,2,9,2,1731188903883,keydown,3,759
7,5,9,2,9,9,1731188904130.5,keydown,4,7592
7,5,9,2,9,Enter,1731188904386.5999,keydown,5,75929
1,8,0,3,1,8,1731188905506.5999,keydown,1,1
1,8,0,3,1,0,1731188905778.5999,keydown,2,18
1,8,0,3,1,3,1731188906170.7,keydown,3,180
1,8,0,3,1,1,1731188906370.5,keydown,4,1803
1,8,0,3,1,Enter,1731188906570.5,keydown,5,18031
4,8,5,9,6,8,1731188908098.4,keydown,1,4
4,8,5,9,6,5,1731188908338.5,keydown,2,48
4,8,5,9,6,9,1731188908994.5999,keydown,3,485
4,8,5,9,6,6,1731188909210.5,keydown,4,4859
4,8,5,9,6,Enter,1731188909426.7998,keydown,5,48596
9,0,9,0,3,0,1731188910690.4,keydown,1,9
9,0,9,0,3,9,1731188910922.5999,keydown,2,90
9,0,9,0,3,0,1731188911410.7,keydown,3,909
9,0,9,0,3,3,1731188911594.4,keydown,4,9090
9,0,9,0,3,Enter,1731188911818.4,keydown,5,90903
2,7,5,6,1,7,1731188913106.5,keydown,1,2
2,7,5,6,1,5,1731188913322.2998,keydown,2,27
2,7,5,6,1,6,1731188913954.5999,keydown,3,275
2,7,5,6,1,1,1731188914210.4,keydown,4,2756
2,7,5,6,1,Enter,1731188914394.4,keydown,5,27561
4,0,6,2,6,0,1731188915618.2998,keydown,1,4
4,0,6,2,6,6,1731188915842.2998,keydown,2,40
4,0,6,2,6,2,1731188916482.2998,keydown,3,406
4,0,6,2,6,6,1731188916818.4,keydown,4,4062
4,0,6,2,6,Enter,1731188917042.5,keydown,5,40626
5,0,5,0,4,0,1731188918226.4,keydown,1,5
5,0,5,0,4,5,1731188918474.2,keydown,2,50
5,0,5,0,4,0,1731188919050.2998,keydown,3,505
5,0,5,0,4,4,1731188919346.2,keydown,4,5050
5,0,5,0,4,Enter,1731188919554.0999,keydown,5,50504
7,6,3,1,5,6,1731188921186.2998,keydown,1,7
7,6,3,1,5,3,1731188921410.2,keydown,2,76
7,6,3,1,5,1,1731188921986.0999,keydown,3,763
7,6,3,1,5,5,1731188922138.2,keydown,4,7631
7,6,3,1,5,Enter,1731188922378.2,keydown,5,76315
3,8,3,6,2,8,1731188923554.0999,keydown,1,3
3,8,3,6,2,3,1731188923818.2998,keydown,2,38
3,8,3,6,2,6,1731188924306.0999,keydown,3,383
3,8,3,6,2,2,1731188924498.2998,keydown,4,3836
3,8,3,6,2,Enter,1731188924674.2,keydown,5,38362
4,3,0,8,4,3,1731188925906.0999,keydown,1,4
4,3,0,8,4,0,1731188926138,keydown,2,43
4,3,0,8,4,8,1731188926650.0999,keydown,3,430
4,3,0,8,4,4,1731188926858.0999,keydown,4,4308
4,3,0,8,4,Enter,1731188927058,keydown,5,43084
8,4,3,2,1,4,1731188928426,keydown,1,8
8,4,3,2,1,3,1731188928714,keydown,2,84
8,4,3,2,1,2,1731188929577.9,keydown,3,843
8,4,3,2,1,1,1731188929770,keydown,4,8432
8,4,3,2,1,Enter,1731188929970.0999,keydown,5,84321
4,1,7,0,9,1,1731188931217.9,keydown,1,4
4,1,7,0,9,7,1731188931529.9,keydown,2,41
4,1,7,0,9,0,1731188932161.9,keydown,3,417
4,1,7,0,9,9,1731188932489.9,keydown,4,4170
4,1,7,0,9,Enter,1731188932713.9,keydown,5,41709
7,9,3,6,7,9,1731188934409.9,keydown,1,7
7,9,3,6,7,3,1731188934713.9,keydown,2,79
7,9,3,6,7,6,1731188935609.7998,keydown,3,793
7,9,3,6,7,7,1731188935841.7998,keydown,4,7936
7,9,3,6,7,Enter,1731188936113.7,keydown,5,79367
9,5,2,5,7,5,1731188937754.0999,keydown,1,9
9,5,2,5,7,2,1731188937969.7,keydown,2,95
9,5,2,5,7,5,1731188938769.7998,keydown,3,952
9,5,2,5,7,7,1731188939041.7,keydown,4,9525
9,5,2,5,7,Enter,1731188939265.7998,keydown,5,95257
4,8,0,9,8,8,1731188940497.5999,keydown,1,4
4,8,0,9,8,0,1731188940817.7998,keydown,2,48
4,8,0,9,8,9,1731188941433.7,keydown,3,480
4,8,0,9,8,8,1731188941609.9,keydown,4,4809
4,8,0,9,8,Enter,1731188941865.5999,keydown,5,48098
4,8,3,5,7,8,1731188943468.5999,keydown,1,4
4,8,3,5,7,3,1731188943889.7,keydown,2,48
4,8,3,5,7,5,1731188944897.7,keydown,3,483
4,8,3,5,7,7,1731188945097.9,keydown,4,4835
4,8,3,5,7,Enter,1731188945361.7,keydown,5,48357
9,0,2,6,8,0,1731188946577.7,keydown,1,9
9,0,2,6,8,2,1731188946801.7,keydown,2,90
9,0,2,6,8,6,1731188947729.5,keydown,3,902
9,0,2,6,8,8,1731188947977.5999,keydown,4,9026
9,0,2,6,8,Enter,1731188948233.4,keydown,5,90268
2,5,8,9,8,5,1731188949433.5999,keydown,1,2
2,5,8,9,8,8,1731188949641.5,keydown,2,25
2,5,8,9,8,9,1731188950449.4,keydown,3,258
2,5,8,9,8,8,1731188950641.4,keydown,4,2589
2,5,8,9,8,Enter,1731188950881.5,keydown,5,25898
9,8,7,8,2,8,1731188952105.2998,keydown,1,9
9,8,7,8,2,7,1731188952329.2998,keydown,2,98
9,8,7,8,2,8,1731188953081.2998,keydown,3,987
9,8,7,8,2,2,1731188953409.5999,keydown,4,9878
9,8,7,8,2,Enter,1731188953569.2998,keydown,5,98782
4,7,1,5,3,7,1731188955225.4,keydown,1,4
4,7,1,5,3,1,1731188955473.2998,keydown,2,47
4,7,1,5,3,5,1731188955993.2998,keydown,3,471
4,7,1,5,3,3,1731188956201.2998,keydown,4,4715
4,7,1,5,3,Enter,1731188956401.5,keydown,5,47153
7,5,4,5,0,5,1731188957769.4,keydown,1,7
7,5,4,5,0,4,1731188957993.4,keydown,2,75
7,5,4,5,0,5,1731188958585.2,keydown,3,754
7,5,4,5,0,0,1731188958809.2998,keydown,4,7545
7,5,4,5,0,Enter,1731188958970.2998,keydown,5,75450
2,0,7,6,2,0,1731188960137.2,keydown,1,2
2,0,7,6,2,7,1731188960449.2,keydown,2,20
2,0,7,6,2,6,1731188961161.2,keydown,3,207
2,0,7,6,2,2,1731188961369.2,keydown,4,2076
2,0,7,6,2,Enter,1731188961553.2,keydown,5,20762
3,1,9,7,9,1,1731188962633.0999,keydown,1,3
3,1,9,7,9,8,1731188962937.4,keydown,2,31
3,1,9,7,9,9,1731188964313,keydown,2,31
3,1,9,7,9,7,1731188965153.0999,keydown,3,319
3,1,9,7,9,9,1731188965321.0999,keydown,4,3197
3,1,9,7,9,Enter,1731188965577.2,keydown,5,31979
0,6,2,7,8,6,1731188966937,keydown,1,0
0,6,2,7,8,2,1731188967169.0999,keydown,2,06
0,6,2,7,8,7,1731188968033.0999,keydown,3,062
0,6,2,7,8,8,1731188968184.9,keydown,4,0627
0,6,2,7,8,Enter,1731188968465.2998,keydown,5,06278
5,8,7,8,9,8,1731188970009,keydown,1,5
5,8,7,8,9,7,1731188970217,keydown,2,58
5,8,7,8,9,8,1731188971577,keydown,3,587
5,8,7,8,9,9,1731188971752.9,keydown,4,5878
5,8,7,8,9,Enter,1731188972040.9,keydown,5,58789
4,5,4,6,3,5,1731188973633,keydown,1,4
4,5,4,6,3,4,1731188973896.9,keydown,2,45
4,5,4,6,3,6,1731188974544.9,keydown,3,454
4,5,4,6,3,3,1731188974744.7998,keydown,4,4546
4,5,4,6,3,Enter,1731188974960.7998,keydown,5,45463
0,6,1,9,4,6,1731188976504.7998,keydown,1,0
0,6,1,9,4,1,1731188976744.9,keydown,2,06
0,6,1,9,4,9,1731188977392.9,keydown,3,061
0,6,1,9,4,4,1731188977744.7,keydown,4,0619
0,6,1,9,4,Enter,1731188977960.9,keydown,5,06194
3,0,2,0,7,0,1731188979104.7,keydown,1,3
3,0,2,0,7,2,1731188979328.9,keydown,2,30
3,0,2,0,7,0,1731188979736.7,keydown,3,302
3,0,2,0,7,7,1731188980024.7,keydown,4,3020
3,0,2,0,7,Enter,1731188980256.7998,keydown,5,30207
3,1,3,1,4,1,1731188981360.7998,keydown,1,3
3,1,3,1,4,3,1731188981576.5999,keydown,2,31
3,1,3,1,4,1,1731188982032.7,keydown,3,313
3,1,3,1,4,4,1731188982328.7,keydown,4,3131
3,1,3,1,4,Enter,1731188982976.7,keydown,5,31314
6,5,6,4,9,5,1731188984320.7998,keydown,1,6
6,5,6,4,9,6,1731188984592.5999,keydown,2,65
6,5,6,4,9,4,1731188985065,keydown,3,656
6,5,6,4,9,9,1731188985280.9,keydown,4,6564
6,5,6,4,9,Enter,1731188985536.5999,keydown,5,65649
1,0,1,0,3,0,1731188986616.7998,keydown,1,1
1,0,1,0,3,1,1731188986864.5,keydown,2,10
1,0,1,0,3,0,1731188987272.5,keydown,3,101
1,0,1,0,3,3,1731188987456.5999,keydown,4,1010
1,0,1,0,3,Enter,1731188987672.9,keydown,5,10103
5,8,5,1,4,5,1731188989288.5,keydown,1,8
5,8,5,1,4,8,1731188991080.5999,keydown,1,5
5,8,5,1,4,5,1731188991280.4,keydown,2,58
5,8,5,1,4,1,1731188992128.4,keydown,3,585
5,8,5,1,4,4,1731188992448.5,keydown,4,5851
5,8,5,1,4,Enter,1731188992712.5,keydown,5,58514
8,5,8,7,3,5,1731188994360.5999,keydown,1,8
8,5,8,7,3,8,1731188994584.2998,keydown,2,85
8,5,8,7,3,7,1731188994992.5999,keydown,3,858
8,5,8,7,3,3,1731188995432.5999,keydown,4,8587
8,5,8,7,3,Enter,1731188995640.4,keydown,5,85873
6,1,3,6,3,1,1731188997000.2998,keydown,1,6
6,1,3,6,3,3,1731188997240.2,keydown,2,61
6,1,3,6,3,6,1731188997568.2998,keydown,3,613
6,1,3,6,3,3,1731188997752.4,keydown,4,6136
6,1,3,6,3,Enter,1731188997960.2998,keydown,5,61363
6,2,9,4,9,2,1731188999216.2,keydown,1,6
6,2,9,4,9,9,1731188999480.0999,keydown,2,62
6,2,9,4,9,4,1731189000280.2,keydown,3,629
6,2,9,4,9,9,1731189000472.2998,keydown,4,6294
6,2,9,4,9,Enter,1731189000760.2,keydown,5,62949
2,6,4,2,1,6,1731189001984.0999,keydown,1,2
2,6,4,2,1,4,1731189002208.0999,keydown,2,26
2,6,4,2,1,2,1731189003208.0999,keydown,3,264
2,6,4,2,1,1,1731189003424.2998,keydown,4,2642
2,6,4,2,1,Enter,1731189004120,keydown,5,26421
2,7,9,0,0,7,1731189005424.2998,keydown,1,2
2,7,9,0,0,9,1731189005599.9,keydown,2,27
2,7,9,0,0,0,1731189006120,keydown,3,279
2,7,9,0,0,0,1731189006287.9,keydown,4,2790
2,7,9,0,0,Enter,1731189006472,keydown,5,27900
1,3,8,6,4,3,1731189007656.2,keydown,1,1
1,3,8,6,4,8,1731189007944.0999,keydown,2,13
1,3,8,6,4,6,1731189008664,keydown,3,138
1,3,8,6,4,4,1731189008887.7998,keydown,4,1386
1,3,8,6,4,Enter,1731189009088.0999,keydown,5,13864
6,3,2,0,5,3,1731189010383.9,keydown,1,6
6,3,2,0,5,2,1731189010647.9,keydown,2,63
6,3,2,0,5,0,1731189011047.9,keydown,3,632
6,3,2,0,5,5,1731189011296.0999,keydown,4,6320
6,3,2,0,5,Enter,1731189011528,keydown,5,63205
0,8,3,5,7,8,1731189012824.0999,keydown,1,0
0,8,3,5,7,3,1731189013119.9,keydown,2,08
0,8,3,5,7,5,1731189013952.2,keydown,3,083
0,8,3,5,7,7,1731189014184.0999,keydown,4,0835
0,8,3,5,7,Enter,1731189014431.7998,keydown,5,08357
8,2,4,6,8,2,1731189015856,keydown,1,8
8,2,4,6,8,4,1731189016096,keydown,2,82
8,2,4,6,8,6,1731189016887.9,keydown,3,824
8,2,4,6,8,8,1731189017152,keydown,4,8246
8,2,4,6,8,Enter,1731189017439.9,keydown,5,82468
5,8,9,7,9,8,1731189019024,keydown,1,5
5,8,9,7,9,9,1731189019207.7998,keydown,2,58
5,8,9,7,9,7,1731189019711.7998,keydown,3,589
5,8,9,7,9,9,1731189019847.7998,keydown,4,5897
5,8,9,7,9,Enter,1731189020119.7,keydown,5,58979
4,1,9,7,3,1,1731189021344,keydown,1,4
4,1,9,7,3,9,1731189021607.7998,keydown,2,41
4,1,9,7,3,7,1731189022128.2,keydown,3,419
4,1,9,7,3,3,1731189022415.7,keydown,4,4197
4,1,9,7,3,Enter,1731189022632,keydown,5,41973
2,4,3,2,3,4,1731189023815.7,keydown,1,2
2,4,3,2,3,3,1731189024047.7,keydown,2,24
2,4,3,2,3,2,1731189024511.7,keydown,3,243
2,4,3,2,3,3,1731189024712,keydown,4,2432
2,4,3,2,3,Enter,1731189024959.7,keydown,5,24323
1,2,8,4,7,2,1731189026095.9,keydown,1,1
1,2,8,4,7,8,1731189026375.5999,keydown,2,12
1,2,8,4,7,4,1731189027119.9,keydown,3,128
1,2,8,4,7,7,1731189027327.5,keydown,4,1284
1,2,8,4,7,Enter,1731189027599.4,keydown,5,12847
5,1,8,4,7,1,1731189028887.5999,keydown,1,5
5,1,8,4,7,8,1731189029151.4,keydown,2,51
5,1,8,4,7,4,1731189029911.5,keydown,3,518
5,1,8,4,7,7,1731189030111.4,keydown,4,5184
5,1,8,4,7,Enter,1731189030359.5,keydown,5,51847
0,8,0,3,0,8,1731189031535.4,keydown,1,0
0,8,0,3,0,0,1731189031831.4,keydown,2,08
0,8,0,3,0,3,1731189032095.4,keydown,3,080
0,8,0,3,0,0,1731189032295.4,keydown,4,0803
0,8,0,3,0,Enter,1731189032511.4,keydown,5,08030
7,1,6,1,5,1,1731189033887.4,keydown,1,7
7,1,6,1,5,6,1731189034111.4,keydown,2,71
7,1,6,1,5,1,1731189034799.4,keydown,3,716
7,1,6,1,5,5,1731189034983.2998,keydown,4,7161
7,1,6,1,5,Enter,1731189035223.5,keydown,5,71615
2,4,5,9,6,4,1731189036431.2998,keydown,1,2
2,4,5,9,6,5,1731189036623.2,keydown,2,24
2,4,5,9,6,9,1731189037247.2,keydown,3,245
2,4,5,9,6,6,1731189037439.2998,keydown,4,2459
2,4,5,9,6,Enter,1731189037679.2,keydown,5,24596
9,1,9,0,7,1,1731189038935.5,keydown,1,9
9,1,9,0,7,9,1731189039135.5,keydown,2,91
9,1,9,0,7,0,1731189039511.4,keydown,3,919
9,1,9,0,7,7,1731189039879.5,keydown,4,9190
9,1,9,0,7,Enter,1731189040159.2998,keydown,5,91907
6,0,1,4,9,0,1731189041431.2,keydown,1,6
6,0,1,4,9,1,1731189041687.0999,keydown,2,60
6,0,1,4,9,4,1731189042175.2998,keydown,3,601
6,0,1,4,9,9,1731189042343,keydown,4,6014
6,0,1,4,9,Enter,1731189042599.2,keydown,5,60149
3,9,4,5,9,9,1731189043967.2,keydown,1,3
3,9,4,5,9,4,1731189044183,keydown,2,39
3,9,4,5,9,5,1731189045135,keydown,3,394
3,9,4,5,9,9,1731189045303.0999,keydown,4,3945
3,9,4,5,9,Enter,1731189045575,keydown,5,39459
5,2,0,2,1,2,1731189046863.0999,keydown,1,5
5,2,0,2,1,0,1731189047071,keydown,2,52
5,2,0,2,1,2,1731189047503.0999,keydown,3,520
5,2,0,2,1,1,1731189047670.9,keydown,4,5202
5,2,0,2,1,Enter,1731189047879.0999,keydown,5,52021
0,7,6,9,6,7,1731189049342.9,keydown,1,0
0,7,6,9,6,6,1731189049558.9,keydown,2,07
0,7,6,9,6,9,1731189050231,keydown,3,076
0,7,6,9,6,6,1731189050455,keydown,4,0769
0,7,6,9,6,Enter,1731189050678.9,keydown,5,07696
5,3,2,5,3,3,1731189052246.9,keydown,1,5
5,3,2,5,3,2,1731189052462.7,keydown,2,53
5,3,2,5,3,5,1731189052879,keydown,3,532
5,3,2,5,3,3,1731189053134.9,keydown,4,5325
5,3,2,5,3,Enter,1731189053359.0999,keydown,5,53253
1,8,7,4,2,8,1731189054510.9,keydown,1,1
1,8,7,4,2,7,1731189054726.7998,keydown,2,18
1,8,7,4,2,4,1731189055343.0999,keydown,3,187
1,8,7,4,2,2,1731189055622.9,keydown,4,1874
1,8,7,4,2,Enter,1731189055854.7998,keydown,5,18742
6,7,6,8,0,7,1731189057222.7,keydown,1,6
6,7,6,8,0,6,1731189057446.7998,keydown,2,67
6,7,6,8,0,8,1731189058094.7998,keydown,3,676
6,7,6,8,0,0,1731189058358.7998,keydown,4,6768
6,7,6,8,0,Enter,1731189058542.7,keydown,5,67680
9,7,2,7,9,7,1731189059894.7,keydown,1,9
9,7,2,7,9,2,1731189060318.7,keydown,2,97
9,7,2,7,9,7,1731189061054.7,keydown,3,972
9,7,2,7,9,9,1731189061198.5999,keydown,4,9727
9,7,2,7,9,Enter,1731189061446.7,keydown,5,97279
5,2,5,1,9,2,1731189062774.7998,keydown,1,5
5,2,5,1,9,5,1731189063022.5999,keydown,2,52
5,2,5,1,9,1,1731189063366.7,keydown,3,525
5,2,5,1,9,9,1731189063582.5999,keydown,4,5251
5,2,5,1,9,Enter,1731189063838.7,keydown,5,52519
1,8,1,5,0,8,1731189064966.7,keydown,1,1
1,8,1,5,0,1,1731189065190.9,keydown,2,18
1,8,1,5,0,5,1731189065694.5999,keydown,3,181
1,8,1,5,0,0,1731189065918.7998,keydown,4,1815
1,8,1,5,0,Enter,1731189066046.4,keydown,5,18150
2,0,3,1,2,0,1731189067334.4,keydown,1,2
2,0,3,1,2,3,1731189067550.7,keydown,2,20
2,0,3,1,2,1,1731189067942.5999,keydown,3,203
2,0,3,1,2,2,1731189068118.4,keydown,4,2031
2,0,3,1,2,Enter,1731189068366.5,keydown,5,20312
9,4,6,4,5,4,1731189069654.4,keydown,1,9
9,4,6,4,5,6,1731189069862.5999,keydown,2,94
9,4,6,4,5,4,1731189070486.4,keydown,3,946
9,4,6,4,5,5,1731189070654.5,keydown,4,9464
9,4,6,4,5,Enter,1731189070894.5,keydown,5,94645
6,3,6,9,6,3,1731189072142.5,keydown,1,6
6,3,6,9,6,6,1731189072374.2998,keydown,2,63
6,3,6,9,6,9,1731189073398.4,keydown,3,636
6,3,6,9,6,6,1731189073630.4,keydown,4,6369
6,3,6,9,6,Enter,1731189073862.5,keydown,5,63696
8,0,3,6,0,0,1731189075190.2998,keydown,1,8
8,0,3,6,0,3,1731189075406.5999,keydown,2,80
8,0,3,6,0,6,1731189076142.4,keydown,3,803
8,0,3,6,0,0,1731189076342.2998,keydown,4,8036
8,0,3,6,0,Enter,1731189076502.2,keydown,5,80360
6,0,5,6,9,0,1731189078246.2,keydown,1,6
6,0,5,6,9,5,1731189078502.2998,keydown,2,60
6,0,5,6,9,5,1731189079054.2,keydown,3,605
6,0,5,6,9,9,1731189079942.2,keydown,4,6055
6,0,5,6,9,Enter,1731189080222.4,keydown,5,60559
2,1,6,9,0,1,1731189081366.7,keydown,1,2
2,1,6,9,0,6,1731189082598.0999,keydown,2,21
2,1,6,9,0,9,1731189083230.2,keydown,3,216
2,1,6,9,0,0,1731189083510,keydown,4,2169
2,1,6,9,0,Enter,1731189083662.0999,keydown,5,21690
8,5,3,6,7,5,1731189085294.0999,keydown,1,8
8,5,3,6,7,3,1731189085534.0999,keydown,2,85
8,5,3,6,7,6,1731189086182,keydown,3,853
8,5,3,6,7,7,1731189086462.0999,keydown,4,8536
8,5,3,6,7,Enter,1731189086702,keydown,5,85367
1,0,4,5,7,0,1731189087846.0999,keydown,1,1
1,0,4,5,7,4,1731189088158.0999,keydown,2,10
1,0,4,5,7,4,1731189089062,keydown,3,104
1,0,4,5,7,7,1731189089781.9,keydown,4,1044
1,0,4,5,7,Enter,1731189090030,keydown,5,10447
2,8,0,7,8,8,1731189091421.9,keydown,1,2
2,8,0,7,8,0,1731189091693.7998,keydown,2,28
2,8,0,7,8,7,1731189092213.7998,keydown,3,280
2,8,0,7,8,8,1731189092397.7998,keydown,4,2807
2,8,0,7,8,Enter,1731189092669.7998,keydown,5,28078
